https://www.forbes.com/sites/nickdesantis/2016/06/20/the-top-25-highest-paid-athletes-of-2016-visualized/,multiple,,,
https://data.fis-ski.com/alpine-skiing/prize-money-ranking.html,alpine skiing,,,
http://top-rankings.info/article.php?id=11,handball,,,
